0,1,2,3,4,5
44,13.878572,-0.603426,6.076792,16.299924,26625.443974
44,9.939449,-12.74202,9.250116,95.371296,61693.928664
44,20.429284,1.28732,2.096446,327.786097,3168.950311
44,11.28224,-3.848491,3.319231,230.793528,7943.704168
44,11.431426,-2.950868,7.172751,168.289487,37095.356076
44,-6.92505,3.181933,4.487068,102.698985,14516.885125
44,4.634594,10.316241,24.125692,332.206264,419669.711727
44,21.76723,-6.473446,8.353128,345.601394,50309.073796
44,11.233473,20.522934,1.742853,80.685053,2190.128078
44,18.848003,4.611416,7.411597,330.419457,39606.970154
44,12.623748,-8.574892,10.982875,124.976838,86972.133161
44,13.289911,-2.074434,4.1315,153.390981,12307.323448
44,23.67776,21.114193,3.457084,330.242869,8617.236258
44,-8.552652,3.735326,14.562988,144.979653,152914.642498
44,-6.152168,-15.685157,15.050407,186.051917,163321.946125
44,-14.222572,8.126479,16.902087,322.844589,205981.756359
44,-24.131107,-10.796365,5.358241,8.791013,20701.05752
45,16.009211,-9.44448,15.463624,260.547108,172413.243243
45,5.202039,10.193756,2.647952,230.121512,5055.548982
45,18.187339,-3.066085,10.219327,247.747063,75299.606687
45,16.936996,6.009674,3.960815,124.667708,11311.419894
45,19.665385,7.851384,7.961519,63.973561,45702.497472
45,14.069504,18.154997,7.126785,339.148808,36621.441971
45,17.839208,17.435012,8.501522,59.477301,52112.438483
45,8.165201,10.906682,3.450479,144.358807,8584.340164
45,16.830117,2.908086,2.619397,357.983608,4947.101016
45,8.522999,6.530115,2.396812,345.757395,4142.056202
45,8.185416,-3.473067,5.845685,103.229455,24638.765396
45,23.018923,21.781569,5.879735,68.675372,24926.630773
45,13.071856,3.451032,4.378624,97.065348,13823.670105
45,12.598389,-11.213927,7.006798,71.950071,35398.696874
45,-25.722572,6.129583,3.244549,167.513861,7590.262068
45,-20.170743,-7.767112,5.412527,10.703219,21122.642365
45,3.06256,0.238844,12.702227,343.180146,116334.3041
46,8.007897,-4.377871,9.93428,116.48965,71157.537326
46,17.895599,7.394022,7.775891,280.958892,43596.1777
46,6.844104,15.467316,3.230679,183.985512,7525.507595
46,7.417947,-1.30738,8.736718,338.929913,55035.732698
46,14.471848,6.059815,2.035934,273.091537,2988.654106
46,12.784641,1.553259,5.703497,77.356602,23454.730265
46,11.636529,-1.262252,13.677478,286.938485,134883.909507
46,8.892011,-0.857887,3.750596,235.849655,10142.584759
46,21.875542,8.297352,6.643316,3.548433,31821.293789
46,9.262508,-6.333141,5.331383,347.802007,20494.051027
46,12.353161,10.195305,14.657968,317.508379,154915.758628
46,3.964067,1.402298,4.451145,178.913794,14285.369621
46,11.698518,18.46729,4.103263,107.437173,12139.667108
46,14.509158,4.112623,12.796272,95.797193,118063.32979
46,-17.53196,-16.546189,9.241459,22.524598,61578.502178
46,-27.788629,11.466829,16.408026,39.224308,194115.735247
46,19.244993,-16.754196,8.362781,101.323185,50425.421036
47,17.271547,-3.956672,4.914799,218.506612,17416.448364
47,5.98823,3.434002,13.69581,94.459657,135245.715234
47,10.924575,-2.395276,7.174875,53.574564,37117.329862
47,5.989828,3.906905,14.784991,346.172325,157612.329389
47,9.694308,-2.179329,7.613489,324.560137,41794.150982
47,20.823329,3.620474,12.018019,211.623009,104139.099337
47,11.933445,-6.243583,11.727832,209.427716,99170.739893
47,11.079472,1.027339,3.508409,24.805694,8875.005148
47,21.20383,19.656063,6.476821,187.529499,30246.26995
47,8.718724,-2.285656,2.589875,61.824819,4836.217232
47,-0.371124,3.410628,5.049185,357.40487,18381.907896
47,20.530028,-5.531757,9.603151,61.053743,66492.947272
47,15.071989,10.403214,8.937074,180.986539,57588.893335
47,7.64551,11.650383,12.259501,97.683596,108366.156837
47,-6.904782,-2.681858,7.014791,32.47608,35479.508251
47,-29.307275,-10.471543,4.958877,137.411323,17730.245252
